GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,ESCF,G gas,G solv,TOTAL
914,-2025.4337,-18977.2226,-3445.5474,88.67680992,84.7082,-21002.6563,-3356.87059008,-24274.8186901
915,-2030.3913,-19075.9812,-3418.8411,87.2465364,95.8457,-21106.3725,-3331.5945636,-24342.1213636
916,-2016.5318,-19115.3861,-3427.8249,88.46647272,91.8069,-21131.9179,-3339.35842728,-24379.4694273
917,-2018.9428,-19107.821,-3412.1578,88.18748928,87.5106,-21126.7638,-3323.97031072,-24363.2235107
918,-2030.6035,-19054.3958,-3429.1517,88.6191264,90.4158,-21084.9993,-3340.5325736,-24335.1160736
919,-2043.282,-18978.1079,-3446.0875,89.845092,81.7976,-21021.3899,-3356.242408,-24295.834708
920,-2067.3599,-19004.3605,-3459.5801,88.31735712,87.0025,-21071.7204,-3371.26274288,-24355.9806429
921,-2049.7114,-19031.2444,-3468.3204,88.37912592,98.6968,-21080.9558,-3379.94127408,-24362.2002741
922,-2016.6628,-18939.6433,-3491.9998,90.61166376,90.7891,-20956.3061,-3401.38813624,-24266.9051362
923,-2049.0428,-18920.8414,-3495.9585,88.3906488,94.3569,-20969.8842,-3407.5678512,-24283.0951512
924,-2027.8489,-18972.1118,-3479.8197,90.19330848,97.5615,-20999.9607,-3389.62639152,-24292.0255915
925,-2042.8433,-19041.1635,-3478.2157,88.82632152,82.4802,-21084.0068,-3389.38937848,-24390.9159785
926,-2016.4483,-18990.3434,-3462.4304,90.56577096,94.5858,-21006.7917,-3371.86462904,-24284.070529
927,-2022.7338,-18967.4684,-3499.0088,90.80396784,82.7641,-20990.2022,-3408.20483216,-24315.6429322
928,-2059.8113,-19024.8298,-3461.7005,89.24978736,87.9429,-21084.6411,-3372.45071264,-24369.1489126
929,-2002.2572,-19023.8873,-3483.0928,91.1993688,90.3266,-21026.1445,-3391.8934312,-24327.7113312
930,-2004.2793,-19007.3981,-3417.9071,89.42041296,91.9374,-21011.6774,-3328.48668704,-24248.226687
931,-2026.1599,-19004.4125,-3471.7437,90.93240648,102.3245,-21030.5724,-3380.81129352,-24309.0591935
932,-1994.198,-19008.3799,-3451.4687,92.77471152,98.9771,-21002.5779,-3358.69398848,-24262.2947885
933,-1968.0815,-19084.5365,-3442.2867,92.80118448,78.8051,-21052.618,-3349.48551552,-24323.2984155
934,-2019.0011,-19121.196,-3392.7528,87.70990464,91.4209,-21140.1971,-3305.04289536,-24353.8190954
935,-2021.9489,-19082.6061,-3384.8783,88.414578,94.9342,-21104.555,-3296.463722,-24306.084522
936,-2021.8814,-19070.0835,-3440.2546,88.30745856,91.464,-21091.9649,-3351.94714144,-24352.4480414
937,-2061.8413,-19096.5433,-3416.7845,87.56005752,103.7908,-21158.3846,-3329.22444248,-24383.8182425
938,-2019.2907,-19113.2297,-3354.563,88.16573736,90.7903,-21132.5204,-3266.39726264,-24308.1273626
939,-2013.9642,-19055.3624,-3374.7118,88.60503744,99.9415,-21069.3266,-3286.10676256,-24255.4918626
940,-2049.5976,-19033.3774,-3403.7019,87.28840368,93.8438,-21082.975,-3316.41349632,-24305.5446963
941,-2056.0924,-19111.8825,-3341.0436,89.03931768,96.0573,-21167.9749,-3252.00428232,-24323.9218823
942,-2031.8135,-19127.6027,-3327.7485,89.20809,86.4974,-21159.4162,-3238.54041,-24311.45921
943,-2039.6239,-19208.6061,-3299.2873,88.17495552,84.7479,-21248.23,-3211.11234448,-24374.5944445
944,-2026.4459,-19089.7969,-3373.0335,88.64635032,91.7807,-21116.2428,-3284.38714968,-24308.8492497
945,-2021.9036,-19059.2033,-3416.279,88.04197656,87.9868,-21081.1069,-3328.23702344,-24321.3571234
946,-2044.4794,-18954.0659,-3451.4361,87.42471696,92.166,-20998.5453,-3364.01138304,-24270.390683
947,-2067.5062,-19024.51,-3415.5344,86.24113344,102.074,-21092.0162,-3329.29326656,-24319.2354666
948,-2051.0036,-18925.4525,-3474.4432,87.88648392,106.8778,-20976.4561,-3386.55671608,-24256.1350161
949,-2025.5029,-18973.2406,-3473.7551,87.52650408,97.5761,-20998.7435,-3386.22859592,-24287.3959959
950,-2069.2184,-18937.9194,-3499.6652,87.53370768,92.3083,-21007.1378,-3412.13149232,-24326.9609923
951,-2045.0493,-18976.6255,-3507.6913,87.17806944,97.2827,-21021.6748,-3420.51323056,-24344.9053306
952,-2041.1812,-18916.0973,-3500.565,88.84346832,84.649,-20957.2785,-3411.72153168,-24284.3510317
953,-1996.4679,-19029.5196,-3480.6918,89.01239256,90.3624,-21025.9875,-3391.67940744,-24327.3045074
954,-2035.2366,-18922.096,-3540.049,91.03654368,81.3197,-20957.3326,-3449.01245632,-24325.0253563
955,-2003.379,-18986.9868,-3503.4226,92.13586992,95.0583,-20990.3658,-3411.28673008,-24306.5942301
956,-2024.3416,-18983.5974,-3480.9733,90.63052272,93.5898,-21007.939,-3390.34277728,-24304.6919773
957,-1994.6265,-19008.8858,-3467.6428,91.77800472,88.5475,-21003.5123,-3375.86479528,-24290.8295953
958,-1989.2402,-19073.0063,-3427.7578,89.82911376,97.4709,-21062.2465,-3337.92868624,-24302.7042862
959,-2031.5006,-19015.5986,-3467.0714,89.35324056,104.7257,-21047.0992,-3377.71815944,-24320.0916594
960,-2018.4053,-19052.4531,-3430.7404,90.1911024,102.6609,-21070.8584,-3340.5492976,-24308.7467976
961,-1983.9637,-19066.9133,-3428.9605,91.00819728,99.3243,-21050.877,-3337.95230272,-24289.5050027
962,-2009.9705,-19044.1512,-3490.9476,91.87081848,78.6802,-21054.1217,-3399.07678152,-24374.5182815
963,-2007.2475,-18985.2141,-3480.8483,90.8868924,88.7456,-20992.4616,-3389.9614076,-24293.6774076
964,-2037.2284,-19023.7133,-3471.6332,88.5150396,83.7309,-21060.9417,-3383.1181604,-24360.3289604
965,-2008.8271,-18959.0839,-3514.9069,90.92533536,90.3641,-20967.911,-3423.98156464,-24301.5284646
966,-2003.0071,-19081.1369,-3415.9714,89.54545608,96.0588,-21084.144,-3326.42594392,-24314.5111439
967,-2009.4992,-19049.0485,-3475.8575,91.48780872,107.6209,-21058.5477,-3384.36969128,-24335.2964913
968,-2009.3687,-19004.6074,-3476.9173,89.35843824,87.8372,-21013.9761,-3387.55886176,-24313.6977618
969,-2014.3908,-18924.2088,-3518.3189,92.47642632,96.7882,-20938.5996,-3425.84247368,-24267.6538737
970,-2034.4994,-19004.5265,-3489.6653,89.9845236,105.4914,-21039.0259,-3399.6807764,-24333.2152764
971,-2008.8355,-18988.5046,-3474.5641,90.58186368,97.1222,-20997.3401,-3383.98223632,-24284.2001363
972,-2037.4773,-19023.4396,-3446.244,89.55547416,82.7937,-21060.9169,-3356.68852584,-24334.8117258
973,-2035.0619,-19069.1316,-3409.2404,88.14508344,93.2556,-21104.1935,-3321.09531656,-24332.0332166
974,-2037.0338,-18929.5853,-3479.2568,90.60282792,99.1663,-20966.6191,-3388.65397208,-24256.1067721
975,-1998.9851,-19023.6885,-3461.2825,89.5933836,100.5151,-21022.6736,-3371.6891164,-24293.8476164
976,-2026.1846,-18996.831,-3454.9756,89.445906,96.093,-21023.0156,-3365.529694,-24292.452294
977,-2050.8249,-18994.6479,-3483.2343,88.99134696,91.1834,-21045.4728,-3394.24295304,-24348.532353
978,-2028.6368,-19020.9292,-3456.4566,88.64433432,86.6497,-21049.566,-3367.81226568,-24330.7285657
979,-2031.4284,-19061.8411,-3422.9016,89.16682248,98.2188,-21093.2695,-3333.73477752,-24328.7854775
980,-2054.704,-19000.0289,-3437.7948,87.72384312,96.7075,-21054.7329,-3350.07095688,-24308.0963569
981,-2045.3835,-19051.0584,-3437.236,87.05932632,82.6934,-21096.4419,-3350.17667368,-24363.9251737
982,-2038.8227,-19035.3606,-3448.3629,88.0200684,95.7314,-21074.1833,-3360.3428316,-24338.7947316
983,-2050.1518,-19016.6083,-3453.2035,87.06972672,91.8078,-21066.7601,-3366.13377328,-24341.0860733
984,-2009.6661,-19011.6138,-3464.4498,88.63583904,85.2871,-21021.2799,-3375.81396096,-24311.806761
985,-2008.8765,-19002.5306,-3462.6846,89.91000864,98.6493,-21011.4071,-3372.77459136,-24285.5323914
986,-2043.1942,-18941.4578,-3490.8835,88.43432544,95.9534,-20984.652,-3402.44917456,-24291.1477746
987,-2004.8984,-19147.8061,-3422.1305,89.3525436,90.0382,-21152.7045,-3332.7779564,-24395.4442564
988,-2024.4304,-19098.3897,-3427.2811,89.58127896,95.6199,-21122.8201,-3337.69982104,-24364.900021
989,-2023.3012,-19025.1943,-3453.7377,90.42161112,89.4919,-21048.4955,-3363.31608888,-24322.3196889
990,-2001.2191,-19037.8638,-3447.7479,89.72951184,83.389,-21039.0829,-3358.01838816,-24313.7122882
991,-2018.4352,-19060.1466,-3417.933,89.53526592,84.6484,-21078.5818,-3328.39773408,-24322.3311341
992,-2024.9437,-18986.0619,-3469.5133,88.74661968,81.5369,-21011.0056,-3380.76668032,-24310.2353803
993,-2034.6984,-18989.0498,-3492.3073,88.7235768,87.5331,-21023.7482,-3403.5837232,-24339.7988232
994,-1965.4566,-19000.3397,-3496.9114,89.14535352,83.7499,-20965.7963,-3407.76604648,-24289.8124465
995,-2032.7524,-19070.4224,-3423.6453,88.19159688,105.9603,-21103.1748,-3335.45370312,-24332.6682031
996,-2037.3915,-18962.6889,-3508.1549,87.16931496,91.417,-21000.0804,-3420.98558504,-24329.648985
997,-2007.8962,-18965.8243,-3469.6005,88.52151672,88.1547,-20973.7205,-3381.07898328,-24266.6447833
998,-1999.4676,-19002.6332,-3467.0659,89.755596,95.0848,-21002.1008,-3377.310304,-24284.326304
999,-1973.8495,-18966.7779,-3540.1493,91.39398192,80.1305,-20940.6274,-3448.75531808,-24309.2522181
1000,-1983.7964,-19001.7747,-3504.8299,91.11001248,90.7289,-20985.5711,-3413.71988752,-24308.5620875
1001,-2010.9779,-18998.5121,-3494.6088,91.14073344,96.0206,-21009.49,-3403.46806656,-24316.9374666
1002,-2006.2808,-19016.9554,-3492.4063,89.51233176,102.3374,-21023.2362,-3402.89396824,-24323.7927682
1003,-2029.0207,-18959.5052,-3502.1316,90.88682472,91.876,-20988.5259,-3411.24477528,-24307.8946753
1004,-2016.5539,-19010.9589,-3498.6546,88.30658952,92.4847,-21027.5128,-3410.34801048,-24345.3761105
1005,-2003.4731,-18990.5348,-3519.258,90.33423336,87.6761,-20994.0079,-3428.92376664,-24335.2555666
1006,-2026.1228,-18933.803,-3529.0136,88.76792448,93.0455,-20959.9258,-3440.24567552,-24307.1259755
1007,-2019.1442,-19025.222,-3492.844,88.86940848,96.1738,-21044.3662,-3403.97459152,-24352.1669915
1008,-2032.7745,-18997.9845,-3507.3685,89.37009216,106.0099,-21030.759,-3417.99840784,-24342.7475078
1009,-2043.1832,-18965.5725,-3548.776,89.48680704,90.3592,-21008.7557,-3459.28919296,-24377.685693
1010,-2053.1531,-18973.8643,-3518.095,88.55866944,90.725,-21027.0174,-3429.53633056,-24365.8287306
1011,-2024.5608,-19060.4465,-3481.7075,88.82997912,96.9396,-21085.0073,-3392.87752088,-24380.9452209
1012,-2035.6451,-19033.4222,-3432.7362,89.42509656,93.8373,-21069.0673,-3343.31110344,-24318.5411034
1013,-2024.296,-19089.6692,-3420.6469,89.50007448,87.9524,-21113.9652,-3331.14682552,-24357.1596255
1014,-2004.2819,-19045.6575,-3456.8268,89.805168,89.8884,-21049.9394,-3367.021632,-24327.072632
1015,-2009.7141,-19082.4186,-3434.0567,89.25862608,97.6186,-21092.1327,-3344.79807392,-24339.3121739
1016,-2006.9778,-18967.057,-3495.3389,90.09233424,82.6379,-20974.0348,-3405.24656576,-24296.6434658
1017,-2043.1038,-19056.193,-3446.253,89.16542136,86.9122,-21099.2968,-3357.08757864,-24369.4721786
1018,-2010.3806,-19119.3828,-3373.0689,88.66963224,81.999,-21129.7634,-3284.39926776,-24332.1636678
1019,-2068.8945,-18996.3926,-3485.6874,89.89159752,80.4687,-21065.2871,-3395.79580248,-24380.6142025
1020,-2034.8073,-19102.1359,-3376.7106,86.61571776,78.1132,-21136.9432,-3290.09488224,-24348.9248822
1021,-2032.2134,-19142.4918,-3398.4797,88.10451,92.9915,-21174.7052,-3310.37519,-24392.08889
1022,-2018.9433,-19154.3787,-3357.0475,88.11515664,91.684,-21173.322,-3268.93234336,-24350.5703434
1023,-2054.5272,-19131.222,-3350.6845,87.39439704,93.4528,-21185.7492,-3263.29010296,-24355.586503
1024,-2042.3989,-19153.7111,-3345.0337,86.93663544,98.0715,-21196.11,-3258.09706456,-24356.1355646
1025,-2032.5296,-19167.8365,-3365.4364,87.20762184,82.135,-21200.3661,-3278.22877816,-24396.4598782
1026,-2023.4006,-19165.1655,-3338.7292,87.15143016,90.4654,-21188.5661,-3251.57776984,-24349.6784698
1027,-2045.1806,-19105.6375,-3374.9929,86.41895544,84.4701,-21150.8181,-3288.57394456,-24354.9219446
1028,-2028.7379,-19168.6374,-3342.8751,86.91452928,83.1341,-21197.3753,-3255.96057072,-24370.2017707
1029,-2018.8312,-19148.9022,-3338.6743,86.21379504,97.5284,-21167.7334,-3252.46050496,-24322.665505
1030,-2023.968,-19100.5202,-3386.4864,87.24895632,90.9944,-21124.4882,-3299.23744368,-24332.7312437
1031,-2038.8725,-19092.3193,-3372.5515,87.76999872,103.2118,-21131.1918,-3284.78150128,-24312.7615013
1032,-2068.1841,-19037.1223,-3370.1472,83.68891848,90.0713,-21105.3064,-3286.45828152,-24301.6933815
1033,-2016.3376,-19202.2182,-3332.7249,86.77137816,79.6253,-21218.5558,-3245.95352184,-24384.8840218
1034,-2057.4739,-19155.7025,-3370.6014,86.36588208,95.933,-21213.1764,-3284.23551792,-24401.4789179
1035,-2031.5904,-19130.181,-3421.7365,87.30808776,89.2116,-21161.7714,-3334.42841224,-24406.9882122
1036,-2030.9692,-19176.2874,-3392.9038,85.13670384,91.2371,-21207.2566,-3307.76709616,-24423.7865962
1037,-2026.7214,-19156.6967,-3376.8809,88.00978896,123.1344,-21183.4181,-3288.87111104,-24349.154811
1038,-2056.9201,-19137.2813,-3379.8841,86.47717824,90.5211,-21194.2014,-3293.40692176,-24397.0872218
1039,-2035.7226,-19074.7333,-3413.6363,87.94777176,100.7732,-21110.4559,-3325.68852824,-24335.3712282
1040,-2053.2157,-19102.4964,-3423.946,84.54278088,90.6596,-21155.7121,-3339.40321912,-24404.4557191
1041,-2013.9097,-19122.144,-3344.7711,88.93415448,101.9638,-21136.0537,-3255.83694552,-24289.9268455
1042,-2016.7472,-19168.2192,-3369.3132,87.48363672,91.3269,-21184.9664,-3281.82956328,-24375.4690633
1043,-2029.4428,-19114.5194,-3390.2689,86.3799228,96.68,-21143.9622,-3303.8889772,-24351.1711772
1044,-2012.12,-19139.3402,-3381.2708,87.96418488,88.0071,-21151.4602,-3293.30661512,-24356.7597151
1045,-2005.5472,-19089.3091,-3462.8895,87.79418424,80.2843,-21094.8563,-3375.09531576,-24389.6673158
1046,-2020.8762,-19034.9637,-3426.0047,88.50097368,87.2473,-21055.8399,-3337.50372632,-24306.0963263
1047,-2033.3253,-19165.9146,-3372.0726,86.7630888,98.8637,-21199.2399,-3285.3095112,-24385.6857112
1048,-2021.9707,-19102.4356,-3362.8416,86.25394008,105.4916,-21124.4063,-3276.58765992,-24295.5023599
1049,-2049.5096,-19093.3691,-3382.1449,85.69958904,93.1608,-21142.8787,-3296.44531096,-24346.163211
1050,-2048.3379,-19112.1758,-3386.0666,87.26262696,88.6014,-21160.5137,-3298.80397304,-24370.716273
1051,-2042.8555,-18993.7725,-3449.9451,87.97500432,92.4804,-21036.628,-3361.97009568,-24306.1176957
1052,-2028.4324,-19007.1496,-3497.0423,89.50696776,80.5954,-21035.582,-3407.53533224,-24362.5219322
1053,-2033.8863,-19122.7813,-3412.5976,87.55672824,97.4463,-21156.6676,-3325.04087176,-24384.2621718
1054,-2054.5574,-19000.2872,-3498.0533,87.85465848,82.7018,-21054.8446,-3410.19864152,-24382.3414415
1055,-2022.1727,-19012.16,-3478.2688,87.06064824,90.6934,-21034.3327,-3391.20815176,-24334.8474518
1056,-2028.8251,-18946.0669,-3495.4801,87.15151728,94.8625,-20974.892,-3408.32858272,-24288.3580827
1057,-1995.1853,-18981.9798,-3529.3925,89.13798936,82.848,-20977.1651,-3440.25451064,-24334.5716106
1058,-2016.2788,-19056.6518,-3488.6879,88.07475312,87.7048,-21072.9306,-3400.61314688,-24385.8389469
1059,-2018.9414,-19065.2561,-3511.2566,87.88524048,97.6074,-21084.1975,-3423.37135952,-24409.9614595
1060,-2018.7888,-18920.7973,-3573.2282,87.79877424,98.8786,-20939.5861,-3485.42942576,-24326.1369258
1061,-2016.0736,-18973.5504,-3559.4807,89.09532576,106.704,-20989.624,-3470.38537424,-24353.3053742
1062,-2073.9862,-18877.1009,-3561.0454,87.91904016,85.3883,-20951.0871,-3473.12635984,-24338.8251598
1063,-2045.6056,-18991.1314,-3480.8628,87.40872072,82.8827,-21036.737,-3393.45407928,-24347.3083793
1064,-2010.5475,-19075.7024,-3453.4623,89.434782,86.5668,-21086.2499,-3364.027518,-24363.710618
1065,-2003.3328,-19031.0926,-3444.7835,89.25762528,90.1447,-21034.4254,-3355.52587472,-24299.8065747
1066,-2025.687,-19069.4498,-3429.6255,88.49849472,94.9094,-21095.1368,-3341.12700528,-24341.3544053
1067,-2039.4323,-19074.6427,-3457.3724,87.618528,102.4638,-21114.075,-3369.753872,-24381.365072
1068,-2014.7841,-19101.9964,-3432.2833,88.14789936,89.6606,-21116.7805,-3344.13540064,-24371.2553006
1069,-2041.2246,-18969.7131,-3490.7815,88.83887256,102.8718,-21010.9377,-3401.94262744,-24310.0085274
1070,-2029.1361,-19117.7,-3406.2932,89.45274312,104.3194,-21146.8361,-3316.84045688,-24359.3571569
1071,-2053.3487,-19006.8527,-3469.0875,89.55129528,86.4078,-21060.2014,-3379.53620472,-24353.3298047
1072,-2058.8933,-19075.0413,-3420.2762,86.98076928,85.876,-21133.9346,-3333.29543072,-24381.3540307
1073,-2014.6692,-19081.5288,-3391.2701,87.6730356,96.8899,-21096.198,-3303.5970644,-24302.9051644
1074,-2023.1418,-19030.128,-3461.8545,87.69499776,93.6411,-21053.2698,-3374.15950224,-24333.7882022
1075,-2057.3941,-18973.4853,-3462.0046,87.05511216,99.1113,-21030.8794,-3374.94948784,-24306.7175878
1076,-2044.2729,-19048.622,-3427.1369,88.5743352,93.7104,-21092.8949,-3338.5625648,-24337.7470648
1077,-2053.2401,-19057.4239,-3388.9331,86.12175528,87.7291,-21110.664,-3302.81134472,-24325.7462447
1078,-2007.6896,-19046.7052,-3416.5657,88.9867728,82.6215,-21054.3948,-3327.5789272,-24299.3522272
1079,-2052.7474,-18993.2652,-3458.791,87.60445128,101.3626,-21046.0126,-3371.18654872,-24315.8365487
1080,-2033.7131,-19098.6939,-3408.7858,87.56084016,86.5435,-21132.407,-3321.22495984,-24367.0884598
1081,-2051.3642,-19036.1885,-3467.3512,87.906726,76.4288,-21087.5527,-3379.444474,-24390.568374
1082,-2009.0055,-19036.0781,-3477.2103,89.9950428,89.3711,-21045.0836,-3387.2152572,-24342.9277572
1083,-2021.0491,-19088.0724,-3420.8519,89.06930784,94.3315,-21109.1215,-3331.78259216,-24346.5725922
1084,-2028.0086,-19109.2919,-3420.001,86.62219344,85.9974,-21137.3005,-3333.37880656,-24384.6819066
1085,-2021.3681,-18984.7995,-3508.4928,89.44563888,105.4387,-21006.1676,-3419.04716112,-24319.7760611
1086,-2025.5127,-19051.1447,-3409.8878,88.22360304,94.7723,-21076.6574,-3321.66419696,-24303.549297
1087,-2003.5557,-19076.6893,-3422.3212,87.1585344,93.4626,-21080.245,-3335.1626656,-24321.9450656
1088,-2015.3487,-19018.5966,-3431.3553,89.40929904,98.556,-21033.9453,-3341.94600096,-24277.335301
1089,-2015.0031,-19009.8159,-3461.349,88.18005168,86.4123,-21024.819,-3373.16894832,-24311.5756483
1090,-1996.4493,-19051.4155,-3456.0639,89.72406072,80.3713,-21047.8648,-3366.33983928,-24333.8333393
1091,-1999.7241,-19003.1232,-3472.9149,89.79558192,79.6201,-21002.8473,-3383.11931808,-24306.3465181
1092,-1994.6484,-18990.2428,-3474.8235,89.27066304,89.0154,-20984.8912,-3385.55283696,-24281.428637
1093,-1997.8689,-19059.8836,-3426.9533,87.67899504,88.0817,-21057.7525,-3339.27430496,-24308.945105
1094,-2011.0175,-18908.9612,-3537.376,88.427844,77.6743,-20919.9787,-3448.948156,-24291.252556
1095,-2000.7378,-19041.6662,-3461.394,89.17785072,99.8877,-21042.404,-3372.21614928,-24314.7324493
1096,-2032.2467,-18951.8846,-3515.6533,87.96387168,94.346,-20984.1313,-3427.68942832,-24317.4747283
1097,-2003.0998,-18984.6373,-3492.1714,88.7540292,94.5631,-20987.7371,-3403.4173708,-24296.5913708
1098,-2024.2689,-18934.6084,-3499.284,89.84981736,90.7157,-20958.8773,-3409.43418264,-24277.5957826
1099,-2019.8085,-19041.8944,-3483.2469,89.96997024,84.8233,-21061.7029,-3393.27692976,-24370.1565298
1100,-1992.7382,-19101.8206,-3427.4497,88.68685176,86.8245,-21094.5588,-3338.76284824,-24346.4971482
1101,-2008.9364,-19137.5642,-3362.0707,88.83115848,100.4704,-21146.5006,-3273.23954152,-24319.2697415
1102,-2046.6835,-19047.2024,-3424.6843,87.38430192,107.035,-21093.8859,-3337.29999808,-24324.1508981
1103,-2029.6644,-19128.6058,-3363.5153,87.51377232,93.8312,-21158.2702,-3276.00152768,-24340.4405277
1104,-1985.5351,-19084.3494,-3401.1434,87.3015444,97.5173,-21069.8845,-3313.8418556,-24286.2090556
1105,-2013.03,-19006.8186,-3470.2812,89.30494296,83.9988,-21019.8486,-3380.97625704,-24316.826057
1106,-2020.0547,-19055.4263,-3450.3453,88.26504192,95.0888,-21075.481,-3362.08025808,-24342.4724581
1107,-2002.9956,-19086.2628,-3439.4477,88.96476456,87.6461,-21089.2584,-3350.48293544,-24352.0952354
1108,-2043.3314,-19069.666,-3427.8663,87.94840248,94.7242,-21112.9974,-3339.91789752,-24358.1910975
1109,-2039.0955,-19095.0932,-3420.5093,86.73364368,91.2361,-21134.1887,-3333.77565632,-24376.7282563
1110,-2027.9032,-19037.6413,-3448.8422,88.25593176,107.1994,-21065.5445,-3360.58626824,-24318.9313682
1111,-2030.702,-19068.991,-3443.563,88.77299688,99.9714,-21099.693,-3354.79000312,-24354.5116031
1112,-2024.5676,-19012.4998,-3427.7047,88.19854704,90.8413,-21037.0674,-3339.50615296,-24285.732253
1113,-2008.4976,-19045.437,-3474.7875,86.21868024,97.8871,-21053.9346,-3388.56881976,-24344.6163198
1114,-2037.8101,-19064.1926,-3444.5981,87.300324,87.9493,-21102.0027,-3357.297776,-24371.351176
1115,-2040.9663,-19093.7306,-3403.1982,87.7936176,104.5896,-21134.6969,-3315.4045824,-24345.5118824
1116,-2022.829,-19055.9877,-3444.9337,87.35715648,95.4315,-21078.8167,-3357.57654352,-24340.9617435
1117,-2026.7119,-19000.9411,-3445.9656,86.1176808,93.5119,-21027.653,-3359.8479192,-24293.9890192
1118,-2004.6009,-19060.6979,-3452.7069,88.3085544,92.1767,-21065.2988,-3364.3983456,-24337.5204456
1119,-2055.5485,-18960.0275,-3484.8456,87.69003696,81.7378,-21015.576,-3397.15556304,-24330.993763
1120,-2044.9527,-19042.7025,-3423.9124,85.68454248,91.6778,-21087.6552,-3338.22785752,-24334.2052575
